,Labels,Value
3172,RMM-VAE,1
3173,RMM-VAE,3
3174,RMM-VAE,3
3175,RMM-VAE,3
3176,RMM-VAE,3
3177,RMM-VAE,1
3178,RMM-VAE,1
3179,RMM-VAE,1
3180,RMM-VAE,1
3181,RMM-VAE,1
3182,RMM-VAE,3
3183,RMM-VAE,3
3184,RMM-VAE,3
3185,RMM-VAE,3
3186,RMM-VAE,1
3187,RMM-VAE,1
3188,RMM-VAE,1
3189,RMM-VAE,1
3190,RMM-VAE,1
3191,RMM-VAE,1
3192,RMM-VAE,1
3193,RMM-VAE,2
3194,RMM-VAE,2
3195,RMM-VAE,2
3196,RMM-VAE,2
3197,RMM-VAE,1
3198,RMM-VAE,1
3199,RMM-VAE,1
3200,RMM-VAE,1
3201,RMM-VAE,1
3202,RMM-VAE,1
3203,RMM-VAE,3
3204,RMM-VAE,3
3205,RMM-VAE,4
3206,RMM-VAE,4
3207,RMM-VAE,4
3208,RMM-VAE,4
3209,RMM-VAE,4
3210,RMM-VAE,4
3211,RMM-VAE,4
3212,RMM-VAE,4
3213,RMM-VAE,4
3214,RMM-VAE,4
3215,RMM-VAE,4
3216,RMM-VAE,4
3217,RMM-VAE,4
3218,RMM-VAE,4
3219,RMM-VAE,4
3220,RMM-VAE,4
3221,RMM-VAE,4
3222,RMM-VAE,4
3223,RMM-VAE,2
3224,RMM-VAE,2
3225,RMM-VAE,2
3226,RMM-VAE,2
3227,RMM-VAE,2
3228,RMM-VAE,2
3229,RMM-VAE,2
3230,RMM-VAE,2
3231,RMM-VAE,2
3232,RMM-VAE,4
3233,RMM-VAE,4
3234,RMM-VAE,4
3235,RMM-VAE,4
3236,RMM-VAE,4
3237,RMM-VAE,4
3238,RMM-VAE,4
3239,RMM-VAE,4
3240,RMM-VAE,4
3241,RMM-VAE,4
3242,RMM-VAE,4
3243,RMM-VAE,4
3244,RMM-VAE,4
3245,RMM-VAE,4
3246,RMM-VAE,4
3247,RMM-VAE,4
3248,RMM-VAE,4
3249,RMM-VAE,4
3250,RMM-VAE,4
3251,RMM-VAE,4
3252,RMM-VAE,2
3253,RMM-VAE,2
3254,RMM-VAE,2
3255,RMM-VAE,1
3256,RMM-VAE,1
3257,RMM-VAE,1
3258,RMM-VAE,1
3259,RMM-VAE,1
3260,RMM-VAE,2
3261,RMM-VAE,3
3262,RMM-VAE,3
3263,RMM-VAE,3
3264,RMM-VAE,3
3265,RMM-VAE,2
3266,RMM-VAE,2
3267,RMM-VAE,2
3268,RMM-VAE,2
3269,RMM-VAE,3
3270,RMM-VAE,3
3271,RMM-VAE,3
3272,RMM-VAE,1
3273,RMM-VAE,1
3274,RMM-VAE,1
3275,RMM-VAE,1
3276,RMM-VAE,0
3277,RMM-VAE,0
3278,RMM-VAE,0
3279,RMM-VAE,0
3280,RMM-VAE,0
3281,RMM-VAE,0
3282,RMM-VAE,0
3283,RMM-VAE,0
3284,RMM-VAE,0
3285,RMM-VAE,0
3286,RMM-VAE,0
3287,RMM-VAE,0
3288,RMM-VAE,2
3289,RMM-VAE,2
3290,RMM-VAE,2
3291,RMM-VAE,0
3292,RMM-VAE,0
3293,RMM-VAE,0
3294,RMM-VAE,0
3295,RMM-VAE,0
3296,RMM-VAE,0
3297,RMM-VAE,2
3298,RMM-VAE,2
3299,RMM-VAE,4
3300,RMM-VAE,4
3301,RMM-VAE,4
3302,RMM-VAE,4
3303,RMM-VAE,4
3304,RMM-VAE,4
3305,RMM-VAE,4
3306,RMM-VAE,4
3307,RMM-VAE,4
3308,RMM-VAE,4
3309,RMM-VAE,4
3310,RMM-VAE,4
3311,RMM-VAE,4
3312,RMM-VAE,4
3313,RMM-VAE,3
3314,RMM-VAE,3
3315,RMM-VAE,3
3316,RMM-VAE,3
3317,RMM-VAE,2
3318,RMM-VAE,1
3319,RMM-VAE,1
3320,RMM-VAE,0
3321,RMM-VAE,0
3322,RMM-VAE,0
3323,RMM-VAE,0
3324,RMM-VAE,0
3325,RMM-VAE,0
3326,RMM-VAE,0
3327,RMM-VAE,0
3328,RMM-VAE,0
3329,RMM-VAE,0
3330,RMM-VAE,0
3331,RMM-VAE,2
3332,RMM-VAE,2
3333,RMM-VAE,2
3334,RMM-VAE,2
3335,RMM-VAE,2
3336,RMM-VAE,4
3337,RMM-VAE,4
3338,RMM-VAE,4
3339,RMM-VAE,4
3340,RMM-VAE,4
3341,RMM-VAE,4
3342,RMM-VAE,2
3343,RMM-VAE,2
3344,RMM-VAE,2
3345,RMM-VAE,2
3346,RMM-VAE,2
3347,RMM-VAE,2
3348,RMM-VAE,3
3349,RMM-VAE,4
3350,RMM-VAE,4
3351,RMM-VAE,4
3352,RMM-VAE,4
3353,RMM-VAE,4
3354,RMM-VAE,4
3355,RMM-VAE,3
3356,RMM-VAE,3
3357,RMM-VAE,3
3358,RMM-VAE,3
3359,RMM-VAE,3
3360,RMM-VAE,3
3361,RMM-VAE,3
3362,RMM-VAE,3
3363,RMM-VAE,4
3364,RMM-VAE,4
3365,RMM-VAE,3
3366,RMM-VAE,2
3367,RMM-VAE,1
3368,RMM-VAE,1
3369,RMM-VAE,1
3370,RMM-VAE,3
3371,RMM-VAE,3
3372,RMM-VAE,3
3373,RMM-VAE,3
3374,RMM-VAE,4
3375,RMM-VAE,4
3376,RMM-VAE,4
3377,RMM-VAE,4
3378,RMM-VAE,2
3379,RMM-VAE,2
3380,RMM-VAE,2
3381,RMM-VAE,1
3382,RMM-VAE,0
3383,RMM-VAE,0
3384,RMM-VAE,0
3385,RMM-VAE,0
3386,RMM-VAE,0
3387,RMM-VAE,1
3388,RMM-VAE,0
3389,RMM-VAE,0
3390,RMM-VAE,0
3391,RMM-VAE,0
3392,RMM-VAE,0
3393,RMM-VAE,0
3394,RMM-VAE,0
3395,RMM-VAE,0
3396,RMM-VAE,0
3397,RMM-VAE,1
3398,RMM-VAE,1
3399,RMM-VAE,3
3400,RMM-VAE,3
3401,RMM-VAE,3
3402,RMM-VAE,3
3403,RMM-VAE,1
3404,RMM-VAE,1
3405,RMM-VAE,0
3406,RMM-VAE,0
3407,RMM-VAE,0
3408,RMM-VAE,0
3409,RMM-VAE,0
3410,RMM-VAE,0
3411,RMM-VAE,1
3412,RMM-VAE,1
3413,RMM-VAE,1
3414,RMM-VAE,1
3415,RMM-VAE,3
3416,RMM-VAE,3
3417,RMM-VAE,3
3418,RMM-VAE,1
3419,RMM-VAE,0
3420,RMM-VAE,0
3421,RMM-VAE,0
3422,RMM-VAE,0
3423,RMM-VAE,0
3424,RMM-VAE,0
3425,RMM-VAE,0
3426,RMM-VAE,0
3427,RMM-VAE,0
3428,RMM-VAE,0
3429,RMM-VAE,1
3430,RMM-VAE,1
3431,RMM-VAE,1
3432,RMM-VAE,1
3433,RMM-VAE,1
3434,RMM-VAE,1
3435,RMM-VAE,1
3436,RMM-VAE,1
3437,RMM-VAE,1
3438,RMM-VAE,1
3439,RMM-VAE,1
3440,RMM-VAE,3
3441,RMM-VAE,3
3442,RMM-VAE,3
3443,RMM-VAE,3
3444,RMM-VAE,3
3445,RMM-VAE,3
3446,RMM-VAE,3
3447,RMM-VAE,3
3448,RMM-VAE,3
3449,RMM-VAE,3
3450,RMM-VAE,3
3451,RMM-VAE,3
3452,RMM-VAE,3
3453,RMM-VAE,2
3454,RMM-VAE,3
3455,RMM-VAE,3
3456,RMM-VAE,4
3457,RMM-VAE,3
3458,RMM-VAE,3
3459,RMM-VAE,1
3460,RMM-VAE,1
3461,RMM-VAE,1
3462,RMM-VAE,1
3463,RMM-VAE,1
3464,RMM-VAE,3
3465,RMM-VAE,3
3466,RMM-VAE,3
3467,RMM-VAE,3
3468,RMM-VAE,3
3469,RMM-VAE,3
3470,RMM-VAE,3
3471,RMM-VAE,1
3472,RMM-VAE,1
3473,RMM-VAE,0
3474,RMM-VAE,0
3475,RMM-VAE,0
3476,RMM-VAE,0
3477,RMM-VAE,0
3478,RMM-VAE,0
3479,RMM-VAE,0
3480,RMM-VAE,0
3481,RMM-VAE,0
3482,RMM-VAE,0
3483,RMM-VAE,0
3484,RMM-VAE,0
3485,RMM-VAE,1
3486,RMM-VAE,1
3487,RMM-VAE,1
3488,RMM-VAE,0
3489,RMM-VAE,0
3490,RMM-VAE,0
3491,RMM-VAE,1
3492,RMM-VAE,1
3493,RMM-VAE,1
3494,RMM-VAE,0
3495,RMM-VAE,0
3496,RMM-VAE,0
3497,RMM-VAE,0
3498,RMM-VAE,0
3499,RMM-VAE,0
3500,RMM-VAE,1
3501,RMM-VAE,1
3502,RMM-VAE,1
3503,RMM-VAE,1
3504,RMM-VAE,3
3505,RMM-VAE,3
3506,RMM-VAE,3
3507,RMM-VAE,1
3508,RMM-VAE,1
3509,RMM-VAE,1
3510,RMM-VAE,0
3511,RMM-VAE,0
3512,RMM-VAE,0
3513,RMM-VAE,0
3514,RMM-VAE,0
3515,RMM-VAE,0
3516,RMM-VAE,0
3517,RMM-VAE,0
3518,RMM-VAE,0
3519,RMM-VAE,0
3520,RMM-VAE,1
3521,RMM-VAE,1
3522,RMM-VAE,1
3523,RMM-VAE,0
3524,RMM-VAE,0
3525,RMM-VAE,1
3526,RMM-VAE,1
3527,RMM-VAE,1
3528,RMM-VAE,1
3529,RMM-VAE,1
3530,RMM-VAE,1
3531,RMM-VAE,1
3532,RMM-VAE,1
3533,RMM-VAE,1
3534,RMM-VAE,1
3535,RMM-VAE,1
3536,RMM-VAE,1
3537,RMM-VAE,1
3538,RMM-VAE,1
3539,RMM-VAE,3
3540,RMM-VAE,3
3541,RMM-VAE,3
3542,RMM-VAE,4
3543,RMM-VAE,4
3544,RMM-VAE,4
3545,RMM-VAE,4
3546,RMM-VAE,2
3547,RMM-VAE,2
3548,RMM-VAE,2
3549,RMM-VAE,2
3550,RMM-VAE,2
3551,RMM-VAE,4
3552,RMM-VAE,4
3553,RMM-VAE,4
3554,RMM-VAE,4
3555,RMM-VAE,4
3556,RMM-VAE,2
3557,RMM-VAE,2
3558,RMM-VAE,1
3559,RMM-VAE,1
3560,RMM-VAE,1
3561,RMM-VAE,1
3562,RMM-VAE,1
3563,RMM-VAE,1
3564,RMM-VAE,1
3565,RMM-VAE,1
3566,RMM-VAE,3
3567,RMM-VAE,1
3568,RMM-VAE,1
3569,RMM-VAE,0
3570,RMM-VAE,0
3571,RMM-VAE,0
3572,RMM-VAE,0
3573,RMM-VAE,0
3574,RMM-VAE,0
3575,RMM-VAE,0
3576,RMM-VAE,0
3577,RMM-VAE,2
3578,RMM-VAE,2
3579,RMM-VAE,2
3580,RMM-VAE,2
3581,RMM-VAE,2
3582,RMM-VAE,2
3583,RMM-VAE,2
3584,RMM-VAE,2
3585,RMM-VAE,2
3586,RMM-VAE,4
3587,RMM-VAE,4
3588,RMM-VAE,4
3589,RMM-VAE,4
3590,RMM-VAE,4
3591,RMM-VAE,4
3592,RMM-VAE,4
3593,RMM-VAE,2
3594,RMM-VAE,2
3595,RMM-VAE,3
3596,RMM-VAE,3
3597,RMM-VAE,2
3598,RMM-VAE,0
3599,RMM-VAE,0
3600,RMM-VAE,0
3601,RMM-VAE,0
3602,RMM-VAE,0
3603,RMM-VAE,0
3604,RMM-VAE,0
3605,RMM-VAE,0
3606,RMM-VAE,0
3607,RMM-VAE,0
3608,RMM-VAE,0
3609,RMM-VAE,1
3610,RMM-VAE,1
3611,RMM-VAE,1
3612,RMM-VAE,1
3613,RMM-VAE,1
3614,RMM-VAE,1
3615,RMM-VAE,0
3616,RMM-VAE,0
3617,RMM-VAE,0
3618,RMM-VAE,0
3619,RMM-VAE,0
3620,RMM-VAE,0
3621,RMM-VAE,0
3622,RMM-VAE,1
3623,RMM-VAE,2
3624,RMM-VAE,2
3625,RMM-VAE,2
3626,RMM-VAE,2
3627,RMM-VAE,2
3628,RMM-VAE,2
3629,RMM-VAE,2
3630,RMM-VAE,2
3631,RMM-VAE,2
3632,RMM-VAE,2
3633,RMM-VAE,2
3634,RMM-VAE,3
3635,RMM-VAE,3
3636,RMM-VAE,3
3637,RMM-VAE,3
3638,RMM-VAE,3
3639,RMM-VAE,2
3640,RMM-VAE,2
3641,RMM-VAE,2
3642,RMM-VAE,2
3643,RMM-VAE,2
3644,RMM-VAE,2
3645,RMM-VAE,2
3646,RMM-VAE,2
3647,RMM-VAE,2
3648,RMM-VAE,2
3649,RMM-VAE,2
3650,RMM-VAE,2
3651,RMM-VAE,2
3652,RMM-VAE,2
3653,RMM-VAE,2
3654,RMM-VAE,2
3655,RMM-VAE,0
3656,RMM-VAE,1
3657,RMM-VAE,1
3658,RMM-VAE,1
3659,RMM-VAE,3
3660,RMM-VAE,3
3661,RMM-VAE,4
3662,RMM-VAE,4
3663,RMM-VAE,4
3664,RMM-VAE,4
3665,RMM-VAE,2
3666,RMM-VAE,2
3667,RMM-VAE,1
3668,RMM-VAE,1
3669,RMM-VAE,1
3670,RMM-VAE,2
3671,RMM-VAE,2
3672,RMM-VAE,2
3673,RMM-VAE,0
3674,RMM-VAE,0
3675,RMM-VAE,0
3676,RMM-VAE,0
3677,RMM-VAE,2
3678,RMM-VAE,2
3679,RMM-VAE,4
3680,RMM-VAE,4
3681,RMM-VAE,4
3682,RMM-VAE,4
3683,RMM-VAE,2
3684,RMM-VAE,2
3685,RMM-VAE,2
3686,RMM-VAE,2
3687,RMM-VAE,2
3688,RMM-VAE,2
3689,RMM-VAE,2
3690,RMM-VAE,2
3691,RMM-VAE,2
3692,RMM-VAE,2
3693,RMM-VAE,2
3694,RMM-VAE,1
3695,RMM-VAE,1
3696,RMM-VAE,0
3697,RMM-VAE,0
3698,RMM-VAE,0
3699,RMM-VAE,0
3700,RMM-VAE,0
3701,RMM-VAE,0
3702,RMM-VAE,2
3703,RMM-VAE,2
3704,RMM-VAE,4
3705,RMM-VAE,4
3706,RMM-VAE,4
3707,RMM-VAE,4
3708,RMM-VAE,2
3709,RMM-VAE,2
3710,RMM-VAE,4
3711,RMM-VAE,4
3712,RMM-VAE,4
3713,RMM-VAE,3
3714,RMM-VAE,3
3715,RMM-VAE,1
3716,RMM-VAE,1
3717,RMM-VAE,1
3718,RMM-VAE,1
3719,RMM-VAE,1
3720,RMM-VAE,1
3721,RMM-VAE,1
3722,RMM-VAE,1
3723,RMM-VAE,1
3724,RMM-VAE,1
3725,RMM-VAE,1
3726,RMM-VAE,0
3727,RMM-VAE,0
3728,RMM-VAE,1
3729,RMM-VAE,1
3730,RMM-VAE,1
3731,RMM-VAE,3
3732,RMM-VAE,3
3733,RMM-VAE,4
3734,RMM-VAE,4
3735,RMM-VAE,4
3736,RMM-VAE,4
3737,RMM-VAE,4
3738,RMM-VAE,4
3739,RMM-VAE,4
3740,RMM-VAE,4
3741,RMM-VAE,4
3742,RMM-VAE,4
3743,RMM-VAE,4
3744,RMM-VAE,4
3745,RMM-VAE,4
3746,RMM-VAE,2
3747,RMM-VAE,2
3748,RMM-VAE,1
3749,RMM-VAE,1
3750,RMM-VAE,1
3751,RMM-VAE,1
3752,RMM-VAE,1
3753,RMM-VAE,3
3754,RMM-VAE,3
3755,RMM-VAE,3
3756,RMM-VAE,3
3757,RMM-VAE,3
3758,RMM-VAE,2
3759,RMM-VAE,2
3760,RMM-VAE,2
3761,RMM-VAE,2
3762,RMM-VAE,2
3763,RMM-VAE,2
3764,RMM-VAE,0
3765,RMM-VAE,0
3766,RMM-VAE,0
3767,RMM-VAE,0
3768,RMM-VAE,0
3769,RMM-VAE,0
3770,RMM-VAE,0
3771,RMM-VAE,0
3772,RMM-VAE,0
3773,RMM-VAE,0
3774,RMM-VAE,0
3775,RMM-VAE,0
3776,RMM-VAE,0
3777,RMM-VAE,0
3778,RMM-VAE,1
3779,RMM-VAE,1
3780,RMM-VAE,1
3781,RMM-VAE,1
3782,RMM-VAE,1
3783,RMM-VAE,1
3784,RMM-VAE,1
3785,RMM-VAE,1
3786,RMM-VAE,0
3787,RMM-VAE,0
3788,RMM-VAE,0
3789,RMM-VAE,0
3790,RMM-VAE,0
3791,RMM-VAE,0
3792,RMM-VAE,0
3793,RMM-VAE,0
3794,RMM-VAE,0
3795,RMM-VAE,1
3796,RMM-VAE,1
3797,RMM-VAE,3
3798,RMM-VAE,3
3799,RMM-VAE,3
3800,RMM-VAE,3
3801,RMM-VAE,3
3802,RMM-VAE,3
3803,RMM-VAE,3
3804,RMM-VAE,3
3805,RMM-VAE,3
3806,RMM-VAE,1
3807,RMM-VAE,1
3808,RMM-VAE,0
3809,RMM-VAE,0
3810,RMM-VAE,0
3811,RMM-VAE,0
3812,RMM-VAE,0
3813,RMM-VAE,2
3814,RMM-VAE,2
3815,RMM-VAE,2
3816,RMM-VAE,3
3817,RMM-VAE,3
3818,RMM-VAE,3
3819,RMM-VAE,1
3820,RMM-VAE,1
3821,RMM-VAE,1
3822,RMM-VAE,1
3823,RMM-VAE,1
3824,RMM-VAE,1
3825,RMM-VAE,3
3826,RMM-VAE,3
3827,RMM-VAE,3
3828,RMM-VAE,3
3829,RMM-VAE,3
3830,RMM-VAE,1
3831,RMM-VAE,1
3832,RMM-VAE,1
3833,RMM-VAE,1
3834,RMM-VAE,0
3835,RMM-VAE,0
3836,RMM-VAE,0
3837,RMM-VAE,0
3838,RMM-VAE,1
3839,RMM-VAE,1
3840,RMM-VAE,0
3841,RMM-VAE,0
3842,RMM-VAE,0
3843,RMM-VAE,0
3844,RMM-VAE,0
3845,RMM-VAE,1
3846,RMM-VAE,1
3847,RMM-VAE,1
3848,RMM-VAE,1
3849,RMM-VAE,1
3850,RMM-VAE,1
3851,RMM-VAE,1
3852,RMM-VAE,2
3853,RMM-VAE,2
3854,RMM-VAE,2
3855,RMM-VAE,3
3856,RMM-VAE,3
3857,RMM-VAE,3
3858,RMM-VAE,3
3859,RMM-VAE,4
3860,RMM-VAE,4
3861,RMM-VAE,4
3862,RMM-VAE,4
3863,RMM-VAE,4
3864,RMM-VAE,4
3865,RMM-VAE,4
3866,RMM-VAE,4
3867,RMM-VAE,4
3868,RMM-VAE,4
3869,RMM-VAE,4
3870,RMM-VAE,4
3871,RMM-VAE,4
3872,RMM-VAE,4
3873,RMM-VAE,2
3874,RMM-VAE,2
3875,RMM-VAE,0
3876,RMM-VAE,0
3877,RMM-VAE,0
3878,RMM-VAE,2
3879,RMM-VAE,2
3880,RMM-VAE,2
3881,RMM-VAE,1
3882,RMM-VAE,1
3883,RMM-VAE,1
3884,RMM-VAE,1
3885,RMM-VAE,1
3886,RMM-VAE,1
3887,RMM-VAE,2
3888,RMM-VAE,2
3889,RMM-VAE,2
3890,RMM-VAE,0
3891,RMM-VAE,1
3892,RMM-VAE,1
3893,RMM-VAE,1
3894,RMM-VAE,1
3895,RMM-VAE,1
3896,RMM-VAE,3
3897,RMM-VAE,3
3898,RMM-VAE,3
3899,RMM-VAE,3
3900,RMM-VAE,3
3901,RMM-VAE,3
3902,RMM-VAE,3
3903,RMM-VAE,3
3904,RMM-VAE,4
3905,RMM-VAE,4
3906,RMM-VAE,4
3907,RMM-VAE,3
3908,RMM-VAE,2
3909,RMM-VAE,1
3910,RMM-VAE,3
3911,RMM-VAE,3
3912,RMM-VAE,3
3913,RMM-VAE,4
3914,RMM-VAE,4
3915,RMM-VAE,4
3916,RMM-VAE,4
3917,RMM-VAE,4
3918,RMM-VAE,4
3919,RMM-VAE,4
3920,RMM-VAE,3
3921,RMM-VAE,3
3922,RMM-VAE,3
3923,RMM-VAE,3
3924,RMM-VAE,3
3925,RMM-VAE,1
3926,RMM-VAE,1
3927,RMM-VAE,0
3928,RMM-VAE,0
3929,RMM-VAE,0
3930,RMM-VAE,1
3931,RMM-VAE,3
3932,RMM-VAE,3
3933,RMM-VAE,4
3934,RMM-VAE,4
3935,RMM-VAE,4
3936,RMM-VAE,4
3937,RMM-VAE,4
3938,RMM-VAE,4
3939,RMM-VAE,4
3940,RMM-VAE,3
3941,RMM-VAE,3
3942,RMM-VAE,3
3943,RMM-VAE,3
3944,RMM-VAE,1
3945,RMM-VAE,1
3946,RMM-VAE,1
3947,RMM-VAE,1
3948,RMM-VAE,1
3949,RMM-VAE,1
3950,RMM-VAE,1
3951,RMM-VAE,1
3952,RMM-VAE,3
3953,RMM-VAE,3
3954,RMM-VAE,4
3955,RMM-VAE,4
3956,RMM-VAE,4
3957,RMM-VAE,4
3958,RMM-VAE,4
3959,RMM-VAE,4
3960,RMM-VAE,4
3961,RMM-VAE,4
3962,RMM-VAE,4
3963,RMM-VAE,4
3964,RMM-VAE,4
3965,RMM-VAE,4
3966,RMM-VAE,4
3967,RMM-VAE,4
3968,RMM-VAE,4
3969,RMM-VAE,4
3970,RMM-VAE,4
3971,RMM-VAE,4
3972,RMM-VAE,2
3973,RMM-VAE,2
3974,RMM-VAE,1
3975,RMM-VAE,1
3976,RMM-VAE,1
3977,RMM-VAE,1
3978,RMM-VAE,2
3979,RMM-VAE,2
3980,RMM-VAE,2
3981,RMM-VAE,2
3982,RMM-VAE,0
3983,RMM-VAE,0
3984,RMM-VAE,0
3985,RMM-VAE,0
3986,RMM-VAE,2
3987,RMM-VAE,4
3988,RMM-VAE,4
3989,RMM-VAE,4
3990,RMM-VAE,4
3991,RMM-VAE,4
3992,RMM-VAE,4
3993,RMM-VAE,4
3994,RMM-VAE,3
3995,RMM-VAE,3
3996,RMM-VAE,3
3997,RMM-VAE,3
3998,RMM-VAE,3
3999,RMM-VAE,3
4000,RMM-VAE,3
4001,RMM-VAE,3
4002,RMM-VAE,3
4003,RMM-VAE,3
4004,RMM-VAE,3
4005,RMM-VAE,3
4006,RMM-VAE,3
4007,RMM-VAE,3
4008,RMM-VAE,3
4009,RMM-VAE,3
4010,RMM-VAE,1
4011,RMM-VAE,1
4012,RMM-VAE,1
4013,RMM-VAE,1
4014,RMM-VAE,1
4015,RMM-VAE,1
4016,RMM-VAE,1
4017,RMM-VAE,3
4018,RMM-VAE,3
4019,RMM-VAE,3
4020,RMM-VAE,3
4021,RMM-VAE,3
4022,RMM-VAE,1
4023,RMM-VAE,1
4024,RMM-VAE,1
4025,RMM-VAE,0
4026,RMM-VAE,0
4027,RMM-VAE,0
4028,RMM-VAE,0
4029,RMM-VAE,0
4030,RMM-VAE,0
4031,RMM-VAE,0
4032,RMM-VAE,0
4033,RMM-VAE,1
4034,RMM-VAE,3
4035,RMM-VAE,3
4036,RMM-VAE,3
4037,RMM-VAE,3
4038,RMM-VAE,3
4039,RMM-VAE,3
4040,RMM-VAE,3
4041,RMM-VAE,1
4042,RMM-VAE,1
4043,RMM-VAE,1
4044,RMM-VAE,1
4045,RMM-VAE,1
4046,RMM-VAE,1
4047,RMM-VAE,1
4048,RMM-VAE,3
4049,RMM-VAE,3
4050,RMM-VAE,3
4051,RMM-VAE,3
4052,RMM-VAE,1
4053,RMM-VAE,1
4054,RMM-VAE,1
4055,RMM-VAE,1
4056,RMM-VAE,1
4057,RMM-VAE,3
4058,RMM-VAE,3
4059,RMM-VAE,3
4060,RMM-VAE,3
4061,RMM-VAE,3
4062,RMM-VAE,3
4063,RMM-VAE,3
4064,RMM-VAE,3
4065,RMM-VAE,3
4066,RMM-VAE,3
4067,RMM-VAE,3
4068,RMM-VAE,2
4069,RMM-VAE,2
4070,RMM-VAE,2
4071,RMM-VAE,2
4072,RMM-VAE,3
4073,RMM-VAE,3
4074,RMM-VAE,3
4075,RMM-VAE,3
4076,RMM-VAE,3
4077,RMM-VAE,3
4078,RMM-VAE,3
4079,RMM-VAE,3
4080,RMM-VAE,3
4081,RMM-VAE,4
4082,RMM-VAE,4
4083,RMM-VAE,4
4084,RMM-VAE,4
4085,RMM-VAE,4
4086,RMM-VAE,4
4087,RMM-VAE,3
4088,RMM-VAE,3
4089,RMM-VAE,3
4090,RMM-VAE,1
4091,RMM-VAE,1
4092,RMM-VAE,1
4093,RMM-VAE,1
4094,RMM-VAE,1
4095,RMM-VAE,3
4096,RMM-VAE,3
4097,RMM-VAE,4
4098,RMM-VAE,4
4099,RMM-VAE,4
4100,RMM-VAE,2
4101,RMM-VAE,2
4102,RMM-VAE,2
4103,RMM-VAE,2
4104,RMM-VAE,2
4105,RMM-VAE,2
4106,RMM-VAE,4
4107,RMM-VAE,4
4108,RMM-VAE,4
4109,RMM-VAE,4
4110,RMM-VAE,4
4111,RMM-VAE,2
4112,RMM-VAE,2
4113,RMM-VAE,2
4114,RMM-VAE,2
4115,RMM-VAE,0
4116,RMM-VAE,0
4117,RMM-VAE,0
4118,RMM-VAE,0
4119,RMM-VAE,0
4120,RMM-VAE,0
4121,RMM-VAE,0
4122,RMM-VAE,0
4123,RMM-VAE,0
4124,RMM-VAE,0
4125,RMM-VAE,0
4126,RMM-VAE,0
4127,RMM-VAE,0
4128,RMM-VAE,0
4129,RMM-VAE,0
4130,RMM-VAE,0
4131,RMM-VAE,2
4132,RMM-VAE,2
4133,RMM-VAE,4
4134,RMM-VAE,4
4135,RMM-VAE,4
4136,RMM-VAE,4
4137,RMM-VAE,4
4138,RMM-VAE,2
4139,RMM-VAE,2
4140,RMM-VAE,2
4141,RMM-VAE,2
4142,RMM-VAE,2
4143,RMM-VAE,4
4144,RMM-VAE,4
4145,RMM-VAE,4
4146,RMM-VAE,4
4147,RMM-VAE,2
4148,RMM-VAE,2
4149,RMM-VAE,2
4150,RMM-VAE,2
4151,RMM-VAE,2
4152,RMM-VAE,2
4153,RMM-VAE,4
4154,RMM-VAE,4
4155,RMM-VAE,4
4156,RMM-VAE,4
4157,RMM-VAE,4
4158,RMM-VAE,4
4159,RMM-VAE,3
4160,RMM-VAE,3
4161,RMM-VAE,3
4162,RMM-VAE,3
4163,RMM-VAE,3
4164,RMM-VAE,3
4165,RMM-VAE,3
4166,RMM-VAE,2
4167,RMM-VAE,2
4168,RMM-VAE,2
4169,RMM-VAE,2
4170,RMM-VAE,2
4171,RMM-VAE,1
4172,RMM-VAE,1
4173,RMM-VAE,1
4174,RMM-VAE,1
4175,RMM-VAE,1
4176,RMM-VAE,1
4177,RMM-VAE,0
4178,RMM-VAE,0
4179,RMM-VAE,0
4180,RMM-VAE,0
4181,RMM-VAE,0
4182,RMM-VAE,0
4183,RMM-VAE,2
4184,RMM-VAE,2
4185,RMM-VAE,2
4186,RMM-VAE,2
4187,RMM-VAE,2
4188,RMM-VAE,2
4189,RMM-VAE,0
4190,RMM-VAE,0
4191,RMM-VAE,0
4192,RMM-VAE,0
4193,RMM-VAE,2
4194,RMM-VAE,2
4195,RMM-VAE,2
4196,RMM-VAE,2
4197,RMM-VAE,2
4198,RMM-VAE,2
4199,RMM-VAE,2
4200,RMM-VAE,2
4201,RMM-VAE,3
4202,RMM-VAE,3
4203,RMM-VAE,3
4204,RMM-VAE,3
4205,RMM-VAE,3
4206,RMM-VAE,3
4207,RMM-VAE,3
4208,RMM-VAE,3
4209,RMM-VAE,3
4210,RMM-VAE,1
4211,RMM-VAE,1
4212,RMM-VAE,1
4213,RMM-VAE,1
4214,RMM-VAE,1
4215,RMM-VAE,1
4216,RMM-VAE,1
4217,RMM-VAE,1
4218,RMM-VAE,3
4219,RMM-VAE,3
4220,RMM-VAE,3
4221,RMM-VAE,3
4222,RMM-VAE,3
4223,RMM-VAE,3
4224,RMM-VAE,4
4225,RMM-VAE,4
4226,RMM-VAE,3
4227,RMM-VAE,3
4228,RMM-VAE,1
4229,RMM-VAE,1
4230,RMM-VAE,1
4231,RMM-VAE,1
4232,RMM-VAE,1
4233,RMM-VAE,1
4234,RMM-VAE,1
4235,RMM-VAE,1
4236,RMM-VAE,1
4237,RMM-VAE,1
4238,RMM-VAE,3
4239,RMM-VAE,3
4240,RMM-VAE,3
4241,RMM-VAE,3
4242,RMM-VAE,3
4243,RMM-VAE,3
4244,RMM-VAE,3
4245,RMM-VAE,3
4246,RMM-VAE,3
4247,RMM-VAE,3
