,0,1,2,3,4,label
30,1.2460082e-15,3.2555845e-29,4.0327083e-07,0.9986135,0.0013860891,3.0
31,6.5751097e-16,1.3949016e-29,1.3253721e-07,0.9992779,0.00072198955,3.0
32,4.8697347e-15,3.411162e-28,2.220194e-07,0.99899846,0.0010012727,3.0
33,1.4682417e-14,7.103834e-28,1.8086445e-07,0.9980882,0.0019115104,3.0
34,2.2468085e-09,3.803978e-21,0.0003272157,0.7793078,0.22036494,3.0
35,7.781001e-05,4.9532644e-14,0.19960697,0.0051397798,0.79517543,4.0
36,0.00075057265,1.1358853e-11,0.8169015,7.2680836e-05,0.18227537,2.0
37,0.00046067438,1.5916104e-11,0.90846837,3.4765366e-05,0.0910362,2.0
38,0.00026889984,1.8256051e-11,0.91198057,5.0434133e-05,0.087700106,2.0
39,0.00042634615,1.1285793e-10,0.89072275,3.481845e-05,0.10881611,2.0
40,5.459356e-05,7.359018e-12,0.7024099,0.00029107943,0.2972444,2.0
41,3.5754374e-07,1.800872e-16,0.014694132,0.015329405,0.96997607,4.0
42,1.3569666e-08,8.771079e-21,9.974391e-06,0.0062266486,0.9937634,4.0
43,7.2491195e-09,1.2385225e-22,6.782867e-08,0.00095493265,0.99904495,4.0
44,8.120207e-10,4.3575567e-25,1.1021943e-09,0.00093003834,0.99907,4.0
45,3.8387933e-09,4.7122567e-25,1.16365875e-10,4.4652876e-05,0.9999553,4.0
46,0.00014641606,1.0928993e-17,1.2200603e-08,7.736177e-09,0.9998535,4.0
47,0.99992585,2.2778046e-07,1.8645179e-07,3.9082853e-18,7.361552e-05,0.0
48,0.42272434,0.5772757,2.539747e-09,3.0169313e-29,3.943856e-12,1.0
49,6.033399e-07,0.9999994,9.805378e-16,0.0,4.726458e-23,1.0
50,4.4847617e-10,1.0,3.2186173e-17,0.0,1.4760978e-27,1.0
51,2.0127687e-10,1.0,3.47237e-14,0.0,4.8985433e-26,1.0
52,1.1824031e-08,1.0,9.595028e-09,1.10437584e-32,2.4287209e-20,1.0
53,2.193618e-05,0.94483066,0.055147365,7.247566e-21,2.8777427e-12,1.0
54,1.979912e-06,0.00027406687,0.999724,3.443114e-15,1.1583728e-09,2.0
55,1.66329e-07,1.4357325e-07,0.99999964,6.549446e-12,2.5571264e-08,2.0
56,8.1171105e-09,2.6274494e-10,0.9999999,1.9066044e-09,9.342206e-08,2.0
57,3.5446642e-11,3.6014194e-14,0.9999956,4.1685516e-06,2.542416e-07,2.0
58,3.579631e-13,1.5876296e-18,0.975656,0.024341347,2.722143e-06,2.0
59,8.894626e-15,1.1441468e-21,0.11458925,0.88540655,4.250555e-06,3.0
60,6.7674998e-15,4.1258587e-22,0.07395502,0.926038,6.9010084e-06,3.0
61,3.1286996e-12,7.9129974e-19,0.78062445,0.21927716,9.842584e-05,2.0
62,8.662493e-09,5.296673e-15,0.9990878,0.00039312107,0.00051905494,2.0
63,7.8838595e-05,2.5656187e-11,0.9897417,1.2409191e-06,0.010178168,2.0
64,0.09553664,1.9502777e-09,0.5359428,1.2656338e-07,0.36852044,2.0
65,0.252439,8.092847e-11,0.010280317,1.2171568e-08,0.7372806,4.0
66,0.12401077,4.500259e-12,0.0011459915,9.89789e-09,0.8748432,4.0
67,0.10590711,1.7909485e-11,0.012509004,3.1783888e-08,0.88158387,4.0
68,0.018947117,2.1238243e-10,0.7496886,1.1644743e-07,0.2313641,2.0
69,3.3314197e-06,7.327407e-12,0.9992822,9.401473e-08,0.0007144166,2.0
70,1.7862948e-08,1.9556936e-11,0.999997,5.8537934e-09,2.9684363e-06,2.0
71,8.554723e-09,1.3847963e-09,0.9999999,9.157899e-11,1.3121108e-07,2.0
72,6.3076004e-07,5.897288e-07,0.9999982,1.0672107e-11,5.6518644e-07,2.0
73,0.0047940398,0.16470331,0.8305012,1.3292099e-14,1.4113939e-06,2.0
74,1.4697198e-05,0.99998534,1.9280806e-08,3.0532215e-28,3.8184635e-15,1.0
75,4.4845095e-08,1.0,1.6418629e-13,6.4461506e-38,1.029142e-21,1.0
76,4.5840798e-10,1.0,1.4876273e-15,0.0,1.1180844e-25,1.0
77,3.0519302e-11,1.0,1.3019052e-14,0.0,1.3342716e-26,1.0
78,9.9328844e-11,1.0,7.133731e-11,4.978295e-37,9.241362e-24,1.0
79,5.0822866e-09,0.9999876,1.24491935e-05,1.8799204e-28,1.937897e-18,1.0
80,6.51407e-07,0.53029174,0.4697076,2.501125e-20,8.1484515e-13,1.0
81,1.5414233e-08,2.206215e-06,0.99999774,5.088433e-15,2.4471744e-10,2.0
82,1.6458218e-10,4.0116277e-13,0.99999964,2.6859299e-08,3.9662567e-07,2.0
83,1.0731907e-12,1.01290334e-19,0.53538895,0.46392682,0.0006842578,2.0
84,1.527654e-20,4.1275838e-32,9.261705e-08,0.99999917,7.284888e-07,3.0
85,2.552303e-23,0.0,1.2945449e-12,0.9999999,1.6346794e-07,3.0
86,8.613107e-21,0.0,1.764397e-14,0.999987,1.2959484e-05,3.0
87,6.7239825e-11,7.687814e-28,3.6518863e-10,0.20746332,0.79253674,4.0
88,0.00015050103,4.7573013e-19,7.965274e-09,3.6480174e-07,0.9998491,4.0
89,0.96831316,2.4497333e-11,7.130559e-08,2.7919445e-13,0.031686712,0.0
90,0.9999944,4.1612025e-06,1.08404805e-07,3.214999e-20,1.3217006e-06,0.0
91,0.81764543,0.18235213,2.3895313e-06,1.3040339e-23,1.7972455e-09,0.0
92,0.011717157,0.98826385,1.899733e-05,9.4379224e-24,2.7537125e-11,1.0
93,0.0041739894,0.9925045,0.0033215706,6.5675737e-21,2.5825364e-10,1.0
94,0.025919944,0.91409105,0.059988987,5.1159725e-19,4.3687156e-09,1.0
95,0.26239154,0.7105263,0.027082235,1.5479033e-18,2.1721394e-08,1.0
96,0.9423061,0.045373335,0.012320177,2.447447e-17,3.0956113e-07,0.0
97,0.99871993,0.00016171602,0.0011131775,5.312687e-16,5.2501778e-06,0.0
98,0.99994516,9.75954e-06,3.7700716e-05,1.7674134e-16,7.3633187e-06,0.0
99,0.99997675,1.8391218e-05,3.5492333e-06,6.666333e-18,1.330115e-06,0.0
100,0.99992216,6.660358e-05,1.0242834e-05,6.4728434e-18,9.550718e-07,0.0
101,0.9990447,0.00043364541,0.0005187228,2.891525e-16,2.8916284e-06,0.0
102,0.07283413,1.1750298e-05,0.926695,1.008387e-10,0.00045910152,2.0
103,5.1440855e-07,1.2247869e-13,0.9844114,0.0007832242,0.014804933,2.0
104,2.1626674e-15,2.0771583e-25,1.9943716e-05,0.99975127,0.0002287742,3.0
105,7.4382553e-25,2.3011479e-38,7.8365065e-13,1.0,4.013484e-08,3.0
106,1.3195608e-28,0.0,2.7491149e-17,1.0,5.552593e-09,3.0
107,7.659768e-21,1.7462942e-37,1.6612613e-14,0.99981755,0.00018243131,3.0
108,1.3718118e-09,1.04284054e-22,3.3434444e-09,0.0010850711,0.99891496,4.0
109,0.919931,9.692575e-07,2.4053601e-05,1.3104393e-11,0.08004398,0.0
110,0.80577457,0.19422537,5.2173593e-08,3.4913116e-22,1.6472917e-08,0.0
111,0.00087447185,0.99912554,7.386321e-13,1.7424625e-32,3.678565e-16,1.0
112,1.9044823e-05,0.9999809,2.839731e-14,3.0213107e-36,2.171386e-19,1.0
113,0.0004894917,0.9995105,4.9215e-11,1.2026305e-31,3.2638554e-16,1.0
114,0.72094434,0.27904278,1.279675e-05,3.3746614e-21,8.353278e-09,0.0
115,0.9957425,0.00015267474,0.003927996,8.4968924e-14,0.0001768796,0.0
116,0.34398106,4.6294005e-08,0.20780256,1.5760564e-07,0.44821608,4.0
117,0.006802846,4.718914e-12,0.011303168,5.675679e-06,0.98188835,4.0
118,0.0027344255,7.646434e-14,0.0009091009,2.2618221e-06,0.9963542,4.0
119,0.0010306517,8.3920065e-16,3.722556e-05,6.521163e-07,0.99893147,4.0
120,0.0024709946,3.1538097e-16,6.5845506e-06,5.8477248e-08,0.9975223,4.0
121,0.03697526,4.2067414e-14,5.0752322e-05,8.535853e-09,0.962974,4.0
122,0.20619361,1.0695909e-11,0.0024182524,4.5046193e-09,0.7913881,4.0
123,0.9335544,4.842486e-09,0.006127221,2.8973796e-11,0.06031836,0.0
124,0.9996966,3.2762252e-06,0.00022266574,4.950556e-16,7.75859e-05,0.0
125,0.9998814,2.493677e-05,7.5728356e-05,2.4215079e-17,1.7955388e-05,0.0
126,0.9999883,7.677525e-06,7.792611e-07,9.925034e-20,3.247581e-06,0.0
127,0.9999732,2.6842035e-05,2.34818e-09,7.4680255e-24,3.6259216e-08,0.0
128,0.9999771,2.2937284e-05,7.4804546e-10,1.6946827e-24,2.7356116e-08,0.0
129,0.9999969,2.8135964e-06,7.6932527e-10,3.393233e-23,2.3150555e-07,0.0
130,0.9999963,3.7405684e-06,4.7690695e-11,8.520166e-25,3.1859496e-08,0.0
131,0.99999833,1.3881893e-06,4.123236e-10,4.936793e-23,1.8214777e-07,0.0
132,0.99999,2.4190859e-08,4.679363e-09,7.155894e-20,9.960395e-06,0.0
133,0.99997735,3.3790208e-09,5.110443e-09,4.7068055e-19,2.259273e-05,0.0
134,0.99999475,5.919372e-09,4.3218926e-09,1.3494052e-19,5.1867387e-06,0.0
135,0.9999962,1.43871475e-08,1.5156836e-08,3.0933515e-19,3.855477e-06,0.0
136,0.99999964,1.7150627e-07,5.7054916e-09,3.547041e-21,2.0101047e-07,0.0
137,0.99999964,3.8262e-07,1.2021681e-09,9.0347634e-23,2.2644082e-08,0.0
138,0.9999988,8.68398e-09,2.2984782e-08,9.85271e-20,1.1394516e-06,0.0
139,0.99686384,5.161544e-11,1.9067691e-05,2.3026486e-13,0.0031171266,0.0
140,0.6154104,5.421229e-12,0.002407566,2.3198188e-09,0.38218206,0.0
141,0.0002726581,3.599025e-17,0.00013510471,2.5757204e-06,0.9995896,4.0
142,2.6332734e-09,2.3938287e-25,1.7024585e-07,0.0065007326,0.99349916,4.0
143,1.559888e-12,9.424945e-31,4.8751875e-10,0.32695857,0.6730414,4.0
144,1.9669767e-12,9.304587e-32,9.842954e-12,0.06719884,0.9328011,4.0
145,3.422595e-11,6.234505e-31,2.4255704e-12,0.0015145831,0.9984854,4.0
146,4.15435e-08,1.3094059e-26,8.790738e-11,5.5697487e-06,0.9999944,4.0
147,0.02476984,1.4200218e-16,7.7596195e-07,6.8410344e-10,0.9752294,4.0
148,0.99981886,1.3428745e-09,1.5348554e-06,1.1434717e-16,0.00017963815,0.0
149,0.99993265,6.432983e-05,2.8271756e-06,2.547572e-21,9.952559e-08,0.0
150,0.9996841,0.0001978946,0.000117031384,5.176837e-19,8.944323e-07,0.0
151,0.8450093,1.5775298e-07,0.09554041,1.2292242e-10,0.0594501,0.0
152,3.883351e-06,3.3379333e-18,3.2163283e-05,3.581199e-05,0.9999281,4.0
153,3.0609e-08,2.3332514e-23,1.7984428e-08,0.00022530739,0.99977463,4.0
154,4.2221675e-08,6.170597e-25,1.4765347e-10,5.4101452e-05,0.9999459,4.0
155,9.2715476e-07,3.229056e-23,1.1036452e-10,4.4594813e-06,0.99999464,4.0
156,3.539935e-05,1.0766476e-20,5.6060123e-10,6.069375e-07,0.999964,4.0
157,3.693823e-05,2.1190954e-20,2.449091e-09,1.1665645e-06,0.99996185,4.0
158,6.9840223e-07,6.440726e-23,2.7577318e-09,4.7686575e-05,0.9999516,4.0
159,5.297145e-11,4.7034968e-29,5.704459e-10,0.10861138,0.89138865,4.0
160,6.6245315e-17,6.0171877e-37,8.997488e-13,0.99309945,0.006900563,3.0
161,2.3677722e-22,0.0,9.478608e-16,0.9999726,2.7363238e-05,3.0
162,1.038774e-28,0.0,4.851289e-19,1.0,2.416721e-08,3.0
163,8.102734e-37,0.0,3.1296161e-24,1.0,4.276382e-12,3.0
164,0.0,0.0,3.4090524e-27,1.0,1.0853609e-12,3.0
165,1.6452089e-38,0.0,5.96586e-29,1.0,1.0041726e-11,3.0
166,9.382405e-34,0.0,9.188333e-28,1.0,6.871318e-09,3.0
167,6.3986264e-28,0.0,2.8180569e-24,0.9999956,4.4422018e-06,3.0
168,1.305441e-20,0.0,9.723495e-18,0.9963019,0.003698113,3.0
169,8.3718725e-17,4.4428363e-35,6.7243377e-12,0.98039335,0.019606698,3.0
170,2.3386656e-18,5.8654487e-33,8.4825247e-10,0.9996675,0.00033243687,3.0
171,2.5488367e-21,3.226538e-33,1.292743e-09,0.99999785,2.1852686e-06,3.0
172,2.0798812e-20,6.359798e-30,3.6796518e-08,0.9999982,1.7605379e-06,3.0
173,1.1876928e-17,2.8652244e-25,4.8810284e-06,0.9999746,2.049068e-05,3.0
174,3.600792e-14,1.7959038e-20,0.000500995,0.9982474,0.0012516666,3.0
175,4.481523e-08,2.4656699e-11,0.9451584,0.0030261816,0.05181549,2.0
176,5.093444e-07,4.5602302e-08,0.9990595,5.9680514e-07,0.0009392753,2.0
177,3.4554446e-07,1.8935404e-08,0.99943537,1.8526134e-07,0.0005640579,2.0
178,3.0378217e-06,1.5361571e-09,0.9856478,1.1394471e-06,0.0143479165,2.0
179,0.0002925189,5.3015574e-09,0.8371362,5.384609e-07,0.16257077,2.0
180,0.00023953318,5.858956e-11,0.21972965,4.941451e-06,0.78002584,4.0
181,2.991793e-06,2.7864117e-15,0.001691146,3.514273e-05,0.99827075,4.0
182,7.946879e-06,2.619927e-16,2.2980064e-05,2.5732854e-06,0.9999665,4.0
183,3.735064e-06,2.6170526e-18,2.872801e-07,8.84227e-07,0.9999951,4.0
184,2.5444228e-07,4.0226628e-22,6.459184e-10,7.855902e-07,0.9999989,4.0
185,4.17464e-06,1.7312494e-22,1.2153962e-11,1.925712e-08,0.9999958,4.0
186,0.0064815287,1.0574963e-18,2.6468017e-11,5.149219e-11,0.9935184,4.0
187,0.44922888,1.2195874e-15,4.9919585e-10,1.6565183e-12,0.5507711,4.0
188,0.9976864,1.4782944e-12,1.4767466e-09,1.0304643e-15,0.0023135836,0.0
189,0.99999857,1.1093009e-07,2.1841512e-08,2.235265e-19,1.2889985e-06,0.0
190,0.94536537,0.054628797,5.896048e-06,1.8808158e-22,1.1117086e-09,0.0
191,0.013067431,0.9845301,0.0024024725,8.0198626e-21,1.0600719e-10,1.0
192,9.9481485e-06,0.00012402896,0.999866,7.313813e-15,3.0334246e-09,2.0
193,7.9403574e-11,3.7556874e-13,0.9999995,2.4839e-07,1.8039746e-07,2.0
194,4.6457084e-17,1.05930814e-23,0.0026278498,0.99737036,1.7745742e-06,3.0
195,2.8909602e-29,0.0,1.4798895e-12,1.0,1.3581428e-11,3.0
196,3.0618584e-38,0.0,6.902385e-20,1.0,3.4824032e-15,3.0
197,0.0,0.0,3.358155e-22,1.0,4.88329e-15,3.0
198,1.8042887e-33,0.0,4.5807876e-20,1.0,6.1536934e-12,3.0
199,6.637201e-27,0.0,8.0772625e-17,1.0,2.6510412e-08,3.0
200,6.440184e-21,6.913629e-37,6.793501e-14,0.9999236,7.6353914e-05,3.0
201,5.9584403e-12,1.9698844e-26,1.9907591e-09,0.11422303,0.88577694,4.0
202,5.062803e-08,3.4279354e-21,1.3144059e-08,4.097738e-05,0.999959,4.0
203,1.552981e-06,2.9770453e-19,2.1323187e-08,3.7267473e-06,0.99999475,4.0
204,0.001927657,1.7001767e-14,1.2599071e-07,1.6023543e-08,0.99807215,4.0
205,0.9805783,6.8996493e-09,2.869257e-07,1.5620613e-13,0.019421525,0.0
206,0.99995863,5.6361155e-06,2.3574692e-07,9.579007e-18,3.551853e-05,0.0
207,0.99161184,0.008387009,9.920013e-07,2.2871649e-20,2.2329792e-07,0.0
208,0.00224614,0.9977539,2.2749552e-08,1.02912575e-26,4.1739976e-13,1.0
209,2.5908508e-07,0.99999976,1.2132134e-09,4.660838e-31,2.7294158e-18,1.0
210,3.884002e-09,1.0,9.94774e-09,5.0317694e-31,1.0106438e-19,1.0
211,2.3296218e-09,0.99999976,2.4319672e-07,2.9949053e-29,4.807571e-19,1.0
212,3.0651512e-07,0.999295,0.0007046038,3.502187e-23,2.46189e-14,1.0
213,0.00042135737,0.120987676,0.87859094,1.3825234e-15,5.119423e-08,2.0
214,0.00049834006,1.1541316e-05,0.99934036,1.2957965e-10,0.00014980572,2.0
215,4.5808338e-05,7.539627e-11,0.70453095,8.040104e-05,0.29534283,2.0
216,1.7750277e-09,7.3596906e-19,0.0025296682,0.30514294,0.69232744,4.0
217,1.9098943e-15,3.3261808e-27,3.246883e-07,0.9975453,0.0024543635,3.0
218,6.0377874e-22,3.8806808e-35,3.8458164e-11,0.9999989,1.1001949e-06,3.0
219,1.4845359e-25,0.0,1.9823885e-13,1.0,1.5503847e-08,3.0
220,3.9160963e-26,0.0,7.986934e-14,1.0,8.666864e-09,3.0
221,1.4373047e-23,1.9085916e-38,2.3740213e-12,0.99999976,1.9440473e-07,3.0
222,4.302573e-19,1.2071238e-33,5.4567867e-10,0.99996006,3.9913746e-05,3.0
223,9.879771e-14,7.0802354e-27,1.4811826e-06,0.98797613,0.01202239,3.0
224,1.6795739e-09,4.7799795e-21,0.002196586,0.32595003,0.6718534,4.0
225,2.473507e-06,1.723911e-16,0.03091125,0.0003683008,0.96871793,4.0
226,9.968463e-06,2.9491366e-16,0.0086986255,1.8786388e-05,0.9912726,4.0
227,3.8140902e-06,1.24099666e-17,0.0008781293,1.0091776e-05,0.9991079,4.0
228,1.3841713e-05,9.4349586e-18,0.00025884632,1.5604038e-06,0.99972576,4.0
229,0.00064449594,4.5273207e-16,0.0003096415,9.047623e-08,0.9990458,4.0
230,0.007664536,4.359257e-14,0.0022975216,5.977654e-08,0.9900379,4.0
231,0.08190641,1.8742976e-11,0.039465554,3.7224257e-08,0.878628,4.0
232,0.5994383,4.2338875e-09,0.10095847,2.3244526e-09,0.29960322,0.0
233,0.77053607,3.0192294e-07,0.1633445,3.8024633e-10,0.066119194,0.0
234,0.39554426,1.9902452e-06,0.52945596,1.7833833e-09,0.07499778,2.0
235,0.09074971,1.3512629e-07,0.6125323,6.290516e-08,0.2967178,2.0
236,0.22356816,7.740832e-07,0.6100561,1.9357017e-08,0.166375,2.0
237,0.046218824,9.4693166e-07,0.9144429,1.6138848e-08,0.039337385,2.0
238,7.1624025e-05,4.3576222e-11,0.7685969,0.00017999839,0.23115136,2.0
239,1.2611971e-09,3.8612869e-19,0.0015756333,0.7658181,0.23260628,3.0
240,6.4933166e-13,6.0594434e-26,2.5324525e-07,0.9403409,0.05965891,3.0
241,4.6817667e-15,4.3894806e-30,7.342888e-10,0.97950774,0.02049223,3.0
242,5.5577543e-16,3.049791e-32,1.7728492e-11,0.98472923,0.015270748,3.0
243,6.5628617e-13,5.386478e-29,3.1624792e-10,0.47760245,0.5223975,4.0
244,2.6538355e-10,5.610029e-26,3.8742917e-10,0.0017858435,0.9982141,4.0
245,9.816015e-07,2.7971503e-20,1.1564536e-08,1.6779143e-06,0.9999974,4.0
246,0.024994856,5.9801263e-13,3.6120305e-06,7.155238e-10,0.9750015,4.0
247,0.99539894,1.8611825e-08,4.232775e-06,7.1524385e-15,0.00459676,0.0
248,0.9999026,7.980619e-07,3.6732174e-06,3.282894e-17,9.288226e-05,0.0
249,0.94153416,3.4734254e-07,0.020880606,2.7149838e-11,0.03758488,0.0
250,1.7606186e-05,2.062115e-14,0.13363929,0.00038057734,0.8659625,4.0
251,8.180352e-13,2.7026722e-24,9.9992365e-05,0.98140484,0.018495169,3.0
252,8.1771865e-19,2.964805e-32,2.3996055e-08,0.99995935,4.065552e-05,3.0
253,2.2651299e-18,1.1226394e-32,2.6848166e-08,0.999877,0.00012303694,3.0
254,2.0675511e-10,4.4023128e-23,0.0014045741,0.5395039,0.45909157,3.0
255,0.0003249687,1.3163502e-13,0.4097003,4.6395846e-05,0.58992827,4.0
256,0.7199096,1.132474e-06,0.27621588,8.155301e-11,0.0038733494,0.0
257,0.9636102,0.00039054544,0.035989903,1.25200965e-14,9.4636325e-06,0.0
258,0.45967177,0.0029629234,0.53736,4.6977623e-14,5.2852843e-06,2.0
259,0.0006308437,1.617624e-06,0.9993656,2.5031247e-12,1.9022787e-06,2.0
260,1.3793768e-06,6.862752e-10,0.99999666,4.7403614e-10,1.8498984e-06,2.0
261,2.010784e-08,1.6616462e-12,0.99999666,2.6992488e-08,3.376408e-06,2.0
262,2.340641e-08,8.580586e-13,0.99998796,4.642153e-08,1.19831975e-05,2.0
263,7.803608e-07,4.394371e-11,0.9999795,2.6114744e-09,1.9612236e-05,2.0
264,0.00043514892,1.3996979e-07,0.9995472,5.030269e-12,1.7549315e-05,2.0
265,0.174166,0.0001735066,0.82563096,4.4028823e-14,2.9503757e-05,2.0
266,0.79801434,8.516695e-05,0.20185117,1.5502395e-14,4.935995e-05,0.0
267,0.9691878,1.1382403e-05,0.030777775,2.8819597e-15,2.3010656e-05,0.0
268,0.6748124,9.5052764e-07,0.3247394,7.180433e-13,0.0004472643,0.0
269,0.004077807,3.5362752e-10,0.9935743,1.2356972e-09,0.0023479604,2.0
270,0.00017856873,1.33011345e-11,0.99821544,1.9026986e-08,0.0016059895,2.0
271,0.00011481386,1.0616185e-10,0.99964964,1.947335e-09,0.0002355677,2.0
272,2.562172e-05,5.392238e-11,0.9999151,1.1247874e-09,5.9192404e-05,2.0
273,0.00019002538,9.4823704e-11,0.9996822,7.0926975e-10,0.0001277025,2.0
274,0.026431043,1.8572568e-09,0.9729235,9.277052e-11,0.0006454279,2.0
275,0.109630056,4.7057247e-10,0.88478786,6.546848e-10,0.00558215,2.0
276,0.105493,6.888111e-12,0.6665078,2.2615274e-07,0.22799902,2.0
277,0.016621131,1.3924776e-14,0.010461106,1.5817322e-06,0.9729162,4.0
278,0.033512227,1.7974844e-14,0.0010018508,1.6086302e-07,0.9654858,4.0
279,0.25839284,1.6524728e-11,0.011235815,2.5188495e-08,0.7303713,4.0
280,0.7553128,9.783797e-09,0.07427862,2.0298083e-09,0.1704086,0.0
281,0.9066656,6.6379416e-06,0.090111986,7.449938e-12,0.0032158021,0.0
282,0.76439625,0.15945137,0.07615019,8.1498477e-16,2.2476431e-06,0.0
283,0.0022795554,0.9963167,0.0014037158,1.1392076e-20,8.189029e-11,1.0
284,0.00027755028,0.99909914,0.0006233805,5.869687e-22,4.076892e-12,1.0
285,0.00023271852,0.9987684,0.0009988584,8.4552586e-22,3.8801224e-12,1.0
286,0.0028394342,0.9721915,0.024969019,8.970732e-19,6.82286e-10,1.0
287,0.1663301,0.22235733,0.6113113,5.3252466e-15,1.2070569e-06,2.0
288,0.7672037,0.0012623038,0.23146409,1.3983969e-13,6.9955015e-05,0.0
289,0.9934969,3.0994959e-06,0.0060338387,1.2615408e-13,0.00046618402,0.0
290,0.9922198,1.9186842e-08,0.0010179522,1.5876653e-12,0.0067622736,0.0
291,0.9877489,4.588257e-09,0.0007326811,4.1074865e-12,0.011518395,0.0
292,0.9867573,6.527097e-08,0.008112548,7.501186e-12,0.005130064,0.0
293,0.84810525,8.066151e-06,0.15140589,1.1983031e-12,0.00048088818,0.0
294,0.2828862,0.0005680945,0.71653116,1.1873471e-14,1.4531523e-05,2.0
295,0.78249717,0.008564481,0.20893645,6.835741e-17,1.9300867e-06,0.0
296,0.9746308,0.01934897,0.0060201446,1.6172655e-19,1.1029575e-07,0.0
297,0.9954384,0.0023954948,0.0021657513,1.9500258e-19,3.1549712e-07,0.0
298,0.99953115,1.6049256e-05,0.00044755478,5.2802094e-18,5.250305e-06,0.0
299,0.99956495,1.2027726e-07,0.00027469415,9.196838e-16,0.00016030319,0.0
300,0.99631834,7.3724973e-09,0.00095999107,1.325919e-13,0.0027215704,0.0
301,0.9789106,2.6910973e-09,0.009416187,2.853682e-12,0.01167322,0.0
302,0.6989371,1.38275675e-08,0.2919979,1.1699928e-11,0.00906497,0.0
303,0.0154748205,1.9538401e-08,0.9844072,7.3146675e-13,0.00011799205,2.0
304,0.00049391843,1.2288966e-08,0.9995036,5.086445e-14,2.5449665e-06,2.0
305,2.6072415e-05,1.7611891e-09,0.9999728,1.4612804e-13,1.0465532e-06,2.0
306,1.6244388e-05,2.1412282e-11,0.9999316,3.605511e-11,5.2213818e-05,2.0
307,0.0029073653,2.3532938e-12,0.84680885,1.16533016e-07,0.15028363,2.0
308,0.00015126087,8.806081e-18,5.805313e-05,1.9447264e-06,0.9997887,4.0
309,6.773238e-05,2.5363514e-21,5.125909e-09,1.5250522e-07,0.99993205,4.0
310,8.87626e-05,1.9966557e-23,4.1892385e-11,7.776212e-09,0.9999112,4.0
311,9.302967e-07,6.384214e-28,5.3907096e-13,9.036463e-08,0.9999989,4.0
312,1.6899065e-08,5.3206015e-31,4.8572735e-14,1.8641273e-06,0.9999981,4.0
313,3.8640116e-10,2.973634e-33,2.1978752e-14,5.3650467e-05,0.99994636,4.0
314,4.1840137e-13,7.797491e-37,1.9495946e-14,0.0201426,0.9798574,4.0
315,1.0962325e-14,1.9368108e-38,2.6773905e-14,0.31919393,0.6808061,4.0
316,7.129044e-13,1.9100999e-34,1.0610761e-12,0.08008262,0.9199174,4.0
317,2.4963515e-10,2.4967843e-29,8.2875797e-11,0.0011681976,0.9988318,4.0
318,5.794518e-06,5.1843807e-22,2.4394632e-08,6.359916e-07,0.99999356,4.0
